,Actual,Prediction,Error
2019-03-15,42.45249938964844,40.933384,1.5191154479980469
2019-03-18,42.23749923706055,41.534355,0.7031440734863281
2019-03-19,43.9275016784668,41.86732,2.0601806640625
2019-03-20,43.599998474121094,42.641926,0.9580726623535156
2019-03-21,45.98500061035156,43.06226,2.922740936279297
2019-03-22,44.375,44.1265,0.24850082397460938
2019-03-25,43.44499969482422,44.32272,0.8777198791503906
2019-03-26,44.217498779296875,44.12417,0.09333038330078125
2019-03-27,44.125,44.225285,0.10028457641601562
2019-03-28,44.3125,44.260105,0.052394866943359375
2019-03-29,44.88999938964844,44.34524,0.5447578430175781
2019-04-01,45.56999969482422,44.59955,0.9704513549804688
2019-04-02,45.75,44.99758,0.7524185180664062
2019-04-03,47.154998779296875,45.32838,1.8266181945800781
2019-04-04,47.064998626708984,46.017025,1.0479736328125
2019-04-05,47.73749923706055,46.457462,1.2800369262695312
2019-04-08,47.9474983215332,46.97126,0.9762382507324219
2019-04-09,47.314998626708984,47.384754,0.06975555419921875
2019-04-10,48.025001525878906,47.44877,0.57623291015625
2019-04-11,47.8849983215332,47.71504,0.16996002197265625
2019-04-12,47.502498626708984,47.845066,0.34256744384765625
2019-04-15,46.17499923706055,47.802563,1.6275634765625
2019-04-16,47.0525016784668,47.32701,0.2745094299316406
2019-04-17,46.8224983215332,47.283688,0.46118927001953125
2019-04-18,46.57500076293945,47.18518,0.6101799011230469
2019-04-22,47.11750030517578,47.037167,0.08033370971679688
2019-04-23,47.66749954223633,47.11719,0.5503082275390625
2019-04-24,47.79249954223633,47.358994,0.4335060119628906
2019-04-25,46.727500915527344,47.569885,0.8423843383789062
2019-04-26,44.522499084472656,47.36075,2.8382492065429688
2019-04-29,44.83250045776367,46.47656,1.6440582275390625
2019-04-30,45.25,45.962696,0.7126960754394531
2019-05-01,45.11750030517578,45.75982,0.6423187255859375
2019-05-02,45.79750061035156,45.590412,0.20708847045898438
2019-05-03,45.752498626708984,45.708645,0.043853759765625
2019-05-06,44.962501525878906,45.78269,0.8201866149902344
2019-05-07,43.27750015258789,45.573357,2.295856475830078
2019-05-08,43.47999954223633,44.867626,1.3876266479492188
2019-05-09,42.54750061035156,44.444782,1.8972816467285156
2019-05-10,42.20500183105469,43.85384,1.6488380432128906
2019-05-13,39.61249923706055,43.34207,3.729572296142578
2019-05-14,40.5099983215332,42.140892,1.6308937072753906
2019-05-15,39.89500045776367,41.611904,1.7169036865234375
2019-05-16,40.04750061035156,41.06797,1.0204696655273438
2019-05-17,39.13249969482422,40.76038,1.6278800964355469
2019-05-20,37.9375,40.260258,2.3227577209472656
2019-05-21,38.76499938964844,39.527218,0.7622184753417969
2019-05-22,38.04999923706055,39.304,1.2540016174316406
2019-05-23,36.83000183105469,38.931232,2.1012306213378906
2019-05-24,36.287498474121094,38.278454,1.9909553527832031
2019-05-28,35.83250045776367,37.65385,1.82135009765625
2019-05-29,35.084999084472656,37.081917,1.996917724609375
2019-05-30,34.77750015258789,36.45324,1.6757392883300781
2019-05-31,33.8650016784668,35.931038,2.0660362243652344
2019-06-03,33.44499969482422,35.280704,1.8357048034667969
2019-06-04,35.75,34.701702,1.0482978820800781
2019-06-05,35.31999969482422,35.08394,0.23606109619140625
2019-06-06,35.94499969482422,35.230675,0.714324951171875
2019-06-07,36.375,35.54062,0.834381103515625
2019-06-10,37.10749816894531,35.897438,1.2100601196289062
2019-06-11,37.6875,36.384758,1.3027420043945312
2019-06-12,36.54999923706055,36.909866,0.3598670959472656
2019-06-13,37.064998626708984,36.887184,0.17781448364257812
2019-06-14,36.15999984741211,37.02699,0.8669891357421875
2019-06-17,36.25749969482422,36.819317,0.5618171691894531
2019-06-18,38.220001220703125,36.70152,1.5184822082519531
2019-06-19,38.279998779296875,37.272503,1.0074958801269531
2019-06-20,38.525001525878906,37.694733,0.8302688598632812
2019-06-21,37.939998626708984,38.061195,0.12119674682617188
2019-06-24,38.165000915527344,38.111694,0.05330657958984375
2019-06-25,37.869998931884766,38.20968,0.3396797180175781
2019-06-26,39.814998626708984,38.174828,1.6401710510253906
2019-06-27,40.807498931884766,38.791718,2.0157814025878906
2019-06-28,41.057498931884766,39.552307,1.5051918029785156
2019-07-01,41.54249954223633,40.155163,1.3873367309570312
2019-07-02,40.557498931884766,40.71819,0.1606903076171875
2019-07-03,40.6875,40.766487,0.07898712158203125
2019-07-05,40.057498931884766,40.82514,0.7676429748535156
2019-07-08,39.3025016784668,40.648865,1.3463630676269531
2019-07-09,39.32749938964844,40.26978,0.9422798156738281
2019-07-10,40.01499938964844,40.013275,0.0017242431640625
2019-07-11,41.56999969482422,40.06893,1.501068115234375
2019-07-12,41.90250015258789,40.631664,1.2708358764648438
2019-07-15,41.817501068115234,41.138386,0.6791152954101562
2019-07-16,41.77000045776367,41.455288,0.3147125244140625
2019-07-17,42.4275016784668,41.646652,0.7808494567871094
2019-07-18,42.54499816894531,41.987366,0.5576324462890625
2019-07-19,42.11000061035156,42.256577,0.146575927734375
2019-07-22,42.83000183105469,42.29122,0.5387802124023438
2019-07-23,43.915000915527344,42.545216,1.3697853088378906
2019-07-24,44.665000915527344,43.078594,1.5864067077636719
2019-07-25,43.345001220703125,43.69344,0.3484382629394531
2019-07-26,43.76750183105469,43.673065,0.0944366455078125
2019-07-29,43.70500183105469,43.780922,0.07592010498046875
2019-07-30,43.86249923706055,43.828884,0.0336151123046875
2019-07-31,42.18000030517578,43.91165,1.7316513061523438
2019-08-01,41.22999954223633,43.407623,2.177623748779297
2019-08-02,40.29750061035156,42.73608,2.438579559326172
2019-08-05,37.6974983215332,41.965065,4.267566680908203
2019-08-06,38.087501525878906,40.578087,2.4905853271484375
2019-08-07,38.47249984741211,39.75666,1.2841606140136719
2019-08-08,39.564998626708984,39.344276,0.22072219848632812
2019-08-09,38.54499816894531,39.447075,0.9020767211914062
2019-08-12,37.86249923706055,39.20011,1.3376121520996094
2019-08-13,39.01250076293945,38.80708,0.20542144775390625
2019-08-14,37.51750183105469,38.92112,1.4036178588867188
2019-08-15,37.192501068115234,38.51668,1.3241806030273438
2019-08-16,39.88999938964844,38.128063,1.7619361877441406
2019-08-19,42.69499969482422,38.760353,3.9346466064453125
2019-08-20,41.967498779296875,40.1457,1.8218002319335938
2019-08-21,42.807498931884766,40.86753,1.9399681091308594
2019-08-22,42.869998931884766,41.622257,1.24774169921875
2019-08-23,40.61000061035156,42.145954,1.5359535217285156
2019-08-26,41.36249923706055,41.739143,0.3766441345214844
