,Actual,Prediction,Error
2007-01-08,34.03424835205078,34.744778,0.7105293273925781
2007-01-09,33.98492431640625,34.85472,0.8697967529296875
2007-01-10,34.024383544921875,34.884212,0.8598289489746094
2007-01-11,34.517635345458984,34.91796,0.4003257751464844
2007-01-12,34.73466491699219,35.18862,0.45395660400390625
2007-01-16,34.55709457397461,35.433903,0.8768081665039062
2007-01-17,34.77412414550781,35.461834,0.6877098083496094
2007-01-18,35.366024017333984,35.586693,0.22066879272460938
2007-01-19,35.020748138427734,35.95516,0.9344100952148438
2007-01-22,34.67547607421875,35.95776,1.2822837829589844
2007-01-23,35.09967041015625,35.77832,0.67864990234375
2007-01-24,34.87277603149414,35.909405,1.0366287231445312
2007-01-25,34.46831130981445,35.85768,1.3893699645996094
2007-01-26,34.08357620239258,35.62509,1.5415153503417969
2007-01-29,34.21181869506836,35.31324,1.1014213562011719
2007-01-30,34.566959381103516,35.225643,0.6586837768554688
2007-01-31,34.69520568847656,35.367058,0.6718521118164062
2007-02-01,34.5373649597168,35.505283,0.9679183959960938
2007-02-02,34.70507049560547,35.49339,0.7883186340332031
2007-02-05,34.78398895263672,35.57097,0.7869796752929688
2007-02-06,34.714935302734375,35.649143,0.9342079162597656
2007-02-07,35.00101852416992,35.65149,0.6504707336425781
2007-02-08,34.81358337402344,35.798847,0.9852638244628906
2007-02-09,33.896141052246094,35.776657,1.8805160522460938
2007-02-12,33.46207809448242,35.290253,1.8281745910644531
2007-02-13,34.1230354309082,34.825638,0.7026023864746094
2007-02-14,34.28087615966797,34.94279,0.6619148254394531
2007-02-15,34.20195388793945,35.085148,0.8831939697265625
2007-02-16,34.418983459472656,35.113697,0.6947135925292969
2007-02-20,34.57682418823242,35.238956,0.6621322631835938
2007-02-21,34.665611267089844,35.381,0.7153892517089844
2007-02-22,34.685340881347656,35.494972,0.80963134765625
2007-02-23,34.665611267089844,35.56014,0.8945274353027344
2007-02-26,34.636016845703125,35.581562,0.9455451965332031
2007-02-27,32.65314865112305,35.57787,2.9247207641601562
2007-02-28,33.78762435913086,34.54955,0.7619247436523438
2007-03-01,33.92573547363281,34.630062,0.7043266296386719
2007-03-02,33.491676330566406,34.746853,1.2551765441894531
2007-03-05,33.26477813720703,34.581497,1.3167190551757812
2007-03-06,33.906005859375,34.380802,0.4747962951660156
2007-03-07,33.96519470214844,34.616318,0.651123046875
2007-03-08,34.221683502197266,34.76119,0.5395050048828125
2007-03-09,33.906005859375,34.96441,1.0584030151367188
2007-03-12,33.73830032348633,34.898003,1.1597023010253906
2007-03-13,33.16613006591797,34.7784,1.6122703552246094
2007-03-14,33.2746467590332,34.422897,1.1482505798339844
2007-03-15,33.33383560180664,34.30551,0.9716758728027344
2007-03-16,33.15626525878906,34.282112,1.1258468627929688
2007-03-19,33.629783630371094,34.180103,0.5503196716308594
2007-03-20,33.915870666503906,34.375065,0.4591941833496094
2007-03-21,34.69520568847656,34.62033,0.0748748779296875
2007-03-22,34.85304641723633,35.138306,0.2852592468261719
2007-03-23,34.517635345458984,35.474674,0.9570388793945312
2007-03-26,34.744529724121094,35.46447,0.719940185546875
2007-03-27,34.19208908081055,35.574368,1.3822784423828125
2007-03-28,33.76789474487305,35.34378,1.5758857727050781
2007-03-29,33.92573547363281,35.01015,1.0844154357910156
2007-03-30,33.96519470214844,34.930553,0.9653587341308594
2007-04-02,34.00465393066406,34.914833,0.9101791381835938
2007-04-03,34.44858169555664,34.92798,0.4793968200683594
2007-04-04,34.172359466552734,35.164616,0.9922561645507812
2007-04-05,34.438716888427734,35.13705,0.698333740234375
2007-04-09,34.438716888427734,35.261097,0.8223800659179688
2007-04-10,34.517635345458984,35.321114,0.8034782409667969
2007-04-11,34.1230354309082,35.39128,1.2682456970214844
2007-04-12,34.20195388793945,35.221115,1.0191612243652344
2007-04-13,34.25128173828125,35.178925,0.927642822265625
2007-04-16,34.5472297668457,35.18653,0.6393013000488281
2007-04-17,34.67547607421875,35.342403,0.6669273376464844
2007-04-18,34.44858169555664,35.48607,1.0374870300292969
2007-04-19,34.44858169555664,35.439323,0.9907417297363281
2007-04-20,34.80371856689453,35.415253,0.6115341186523438
2007-04-23,34.60641860961914,35.587067,0.9806480407714844
2007-04-24,34.438716888427734,35.569653,1.1309356689453125
2007-04-25,34.84318161010742,35.474678,0.6314964294433594
2007-04-26,34.69520568847656,35.63541,0.9402046203613281
2007-04-27,34.50777053833008,35.640125,1.132354736328125
2007-04-30,34.50777053833008,35.54574,1.0379676818847656
2007-05-01,34.991153717041016,35.497734,0.5065803527832031
2007-05-02,35.218048095703125,35.72508,0.5070304870605469
2007-05-03,35.20818328857422,35.953827,0.7456436157226562
2007-05-04,35.366024017333984,36.062157,0.6961326599121094
2007-05-07,35.57318878173828,36.19493,0.6217422485351562
2007-05-08,36.056575775146484,36.36659,0.3100128173828125
2007-05-09,35.632381439208984,36.699833,1.0674514770507812
2007-05-10,35.20818328857422,36.644096,1.4359130859375
2007-05-11,35.58305358886719,36.396793,0.8137397766113281
2007-05-14,35.49427032470703,36.468056,0.973785400390625
2007-05-15,35.454811096191406,36.460964,1.0061531066894531
2007-05-16,35.52386474609375,36.43699,0.9131240844726562
2007-05-17,35.50413513183594,36.461544,0.9574089050292969
2007-05-18,35.533729553222656,36.465336,0.9316062927246094
2007-05-21,35.94805908203125,36.482273,0.5342140197753906
2007-05-22,35.78035354614258,36.703915,0.9235610961914062
2007-05-23,35.987518310546875,36.7273,0.7397804260253906
2007-05-24,35.35615921020508,36.846302,1.490142822265625
